negative,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.
negative,"@AmericanAir flight 45 JFK-LAS. First the catering was Late Flight, the. No push back crew. 2hrs delay."
negative,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?
negative,"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)"
negative,@AmericanAir my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2)
negative,"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)"
negative,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min
negative,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again."
negative,@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful
negative,@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend
negative,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.
neutral,@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?
neutral,@AmericanAir Why did  AA973 return to JFK? Thanks :)
negative,@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.
negative,@AmericanAir what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs
negative,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.
negative,@AmericanAir still waiting on a dm response..... #sloooowresponses
negative,@AmericanAir @robinreda that can be a stop over before Paris. You are an embarrassment
negative,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe
negative,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.
negative,@AmericanAir FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!
negative,"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!"
negative,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset
neutral,"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer"
negative,@AmericanAir working over time tonight?  Got delayed 2 days .. In SJU .. Could be worse :)
negative,@AmericanAir it doesn't allow me to hold. That's the problem.
negative,@AmericanAir has to be the worst airline in the world #yousuck #horrible #Oscars2015
neutral,@AmericanAir Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?
negative,".@AmericanAir @USAirways Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly."
negative,@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08
negative,@AmericanAir Please REPLY!  How do you mess up my rebook TWICE???
neutral,@AmericanAir Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.
negative,@AmericanAir my flight tomorrow is Cancelled Flighted you guys just keep letting me down
positive,@AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX
negative,"@AmericanAir I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!"
negative,@AmericanAir I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.
negative,@AmericanAir my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!
negative,@AmericanAir I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.
negative,@AmericanAir make sure u insure your luggage as those assholes @ AA take no fricken responsibility...&amp; don't  believe their lies!!!!
negative,@AmericanAir-everyone: its been weeks&amp;those dickheads @ AA hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay
negative,@AmericanAir why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up
neutral,@AmericanAir 235.  We made it to Seattle...
negative,@AmericanAir we will not be flying with you or US air again. The changes and Cancelled Flightations leading up to today's big finale is unacceptable.
negative,@AmericanAir thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We
negative,@AmericanAir you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?
negative,@AmericanAir The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.
negative,@AmericanAir Why offer automated call back option when agent is available only to call me &amp; have me sit on hold? At 12:30am. #onholdfordays
negative,@AmericanAir do you have the phone number of a supervisor i can speak to regarding my travels today
negative,@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2
negative,"@AmericanAir To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately."
negative,"@AmericanAir - for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2"
negative,"@AmericanAir Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!"
negative,@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending
negative,@AmericanAir you called back just to put me on hold. It's midnight. Literally just want to know how I'm getting home and I'm getting no help
negative,@AmericanAir Flight #2390 delayed 14 hours!! No one at #AmericanAirlines counter can tell my husband that he will be on that flight! Help???
negative,@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers
negative,"@AmericanAir seriously, there aren't any reps available to take phone calls? Even for platinum?"
negative,@AmericanAir overall lack of attention or foresight when managing flights.
negative,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out
negative,"@AmericanAir Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS"
negative,@AmericanAir Yes and without my bags. 2 first class tickets to Tahiti would be nice. Just saying
negative,@AmericanAir Err 2 hour wait time for the Exec. Plat. line?
negative,@AmericanAir ... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo
negative,@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT
negative,@AmericanAir I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded
neutral,"@AmericanAir will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?"
negative,"@AmericanAir I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service"
negative,@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline
negative,"@AmericanAir bag turned up, no thanks to your useless call-centre and useless website"
negative,"@AmericanAir flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin"
negative,"@AmericanAir I understand the weather issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight."
positive,"@AmericanAir - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year."
neutral,"@AmericanAir would like to talk to someone, please follow."
negative,@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded
neutral,@AmericanAir @Nashinmypants lmao this is so funny
negative,@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??
negative,@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating
neutral,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!
positive,@AmericanAir thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy.
negative,@AmericanAir it was my friend. She shouldn't have been scheduled so close together at LAX then not reimbursed. It's costing her 12 hrs &amp;$250
positive,@AmericanAir Understood. Thanks anyway
negative,@AmericanAir so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?
negative,@AmericanAir sounding like they just got bitch-slapped by @juliasinton948
negative,@AmericanAir when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!
positive,@AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!
negative,@AmericanAir I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?
negative,"@AmericanAir How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail"
negative,"@AmericanAir  I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?"
positive,@AmericanAir all good! I'm catching the 11:10p flight tonight. Thanks for the response.
negative,"@AmericanAir that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on."
negative,"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company."
neutral,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?
negative,@AmericanAir We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?
negative,@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!
negative,@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....
negative,"@AmericanAir Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations."
positive,@AmericanAir Joanna did a WONDERFUL job!  Thank her for me?
negative,@AmericanAir She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we’ve relatives nearby.
negative,@AmericanAir first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?
negative,@AmericanAir yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.
positive,@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.
negative,@AmericanAir Toby hates you lol
positive,@AmericanAir Thanx for replying. DM sent
negative,@AmericanAir what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.
negative,@AmericanAir not anymore.
neutral,@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.
negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?"
negative,"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia"
positive,@AmericanAir thanks
neutral,@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol
negative,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic
neutral,@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow
neutral,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?
positive,@AmericanAir 🙏 in my hotel now. Thank you!
negative,@AmericanAir I have almost 3 million miles w u so I am loyal to u.  When r u going to reciprocate?  What a joke
negative,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold."
negative,@AmericanAir Weather was not involved.
negative,"@AmericanAir @dogbuckeye No, I was on hold for 4 1/2 hours.  3 diff agents each w/ different information, frustrating, kept getting txfd..."
negative,@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal
negative,@AmericanAir @nrosenb1 it says changes can't be made online
neutral,@AmericanAir what's the status of flights for Tuesday out of Dallas??
negative,"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?"
negative,"@AmericanAir @USAirways and our meals are also on us, because this company does not care about their #customers. Truly disgraceful."
positive,@AmericanAir Got my bags this morning! Thanks!
positive,"@AmericanAir Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank You!"
negative,@AmericanAir @USAirways and the way I have been spoken to by #DFW and #Mia employees is truly disgusting. Save the pain fly with anyone else
negative,@AmericanAir I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..
negative,@AmericanAir thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?
positive,@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.
neutral,@AmericanAir Thank you for the response.  When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up
negative,@AmericanAir to my destination. After waiting 2 hours and missing our second flight with them. Our #luggage made the flight though...
neutral,@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?
negative,@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝
negative,@AmericanAir cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...
negative,"@AmericanAir You should really help @Cowboycerrone out, you are getting a TON of bad publicity right now #WillNeverFlyWithYou"
neutral,@AmericanAir flight number #2386
negative,@AmericanAir lost @LeslieWolfson luggage on flight yesterday morning #Miami to #NewYork #LGA no response and no luggage more than 37 hrs ltr
positive,@AmericanAir wow that's helpful.
neutral,@AmericanAir at the gate when I get off the plane?
neutral,@AmericanAir can you take care @Cowboycerrone please.  Thanks
positive,@AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass
negative,"@AmericanAir By ""answering as fast as they can"", you mean hanging up on every call?"
negative,@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.
neutral,@AmericanAir done. I hope you can offer something.
negative,"@AmericanAir that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta"
negative,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY
negative,@AmericanAir why don't you take care of @Cowboycerrone flight screw ups
negative,@AmericanAir wht n 👎 experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?
negative,@AmericanAir ticks me off.
neutral,@AmericanAir  my fly is 1579  if do you have some news
negative,“@AmericanAir Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice
negative,"@AmericanAir today, after 6 yrs., no longer my preferred airline."
negative,"@AmericanAir - Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful."
negative,"@AmericanAir next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in"
negative,"@AmericanAir Nope, I have not been rebooked."
neutral,@AmericanAir online flight notification is down.
negative,@AmericanAir - I am Platinum.  I am flying USAir and they have stranded me in CLT.  Not answering phones. Did not rebook me.  Please help?
negative,@AmericanAir is AA951 to São Paulo taking off today? Your colleagues won't tell us any thing
neutral,"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks"
positive,@AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond.
negative,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩
negative,"@AmericanAir I paid extra $ for my seat &amp; the monitor didn't work from on AA111. How about a refund on the seat? Conf #: MDBEEI, McMullen"
negative,@AmericanAir how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling
negative,"@AmericanAir Yes. However, the seats they assign us that day are never together. I just want to sit with my husband! Why is that impossible?"
neutral,@AmericanAir any luck?
neutral,@AmericanAir Group Cancelled Flights close to a thousand #flights Monday http://t.co/v1RADYKEP2
negative,@americanair line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back. http://t.co/Upaz1eF3Dl
negative,@AmericanAir found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??
neutral,"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you"
negative,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥."
negative,@AmericanAir @Cowboycerrone  ratchet airway!. ......
negative,@AmericanAir How do I check? Reservation for Joe Watson and Kelsey Jennings. We were on hold for 2 hours. Waiting for call back now. ETA?
negative,"@AmericanAir is the new @SpiritAirlines, and both are worse than taking the @GreyhoundBus #americanairlines #nocustomerservice #fail"
negative,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?
negative,@AmericanAir what are the odds my bag was picked up by someone not me while in another country? Because it says it hasn't been located yet.
negative,@AmericanAir better do the right thing and take care of @Cowboycerrone or els you're losing business!!!!
neutral,"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?"
negative,@AmericanAir one staff on desk. Now been queuing for over an hr.
neutral,@AmericanAir anything you can do?
negative,"@AmericanAir and even worse, by the time you responded to my tweets I took two flights over five hours. And that was the quickest response!"
negative,@AmericanAir on top of that my online record was unavailable as well and then couldn't get anyone on the phone.
negative,"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr"
negative,@AmericanAir why are you still selling tickets when you haven't rebooked people to arrive at their destinations on time?
positive,@AmericanAir Didn't really need anything. Saw your mentions are often negative. Keep up the good work. #gratitude  🇺🇸✈️
positive,@AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs
positive,"@AmericanAir LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks"
negative,@AmericanAir @ti2469 oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable
negative,@AmericanAir wow @AmericanAir still screw n stuff up
negative,@AmericanAir I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.
negative,@AmericanAir employees are racist!!!!!
negative,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!
negative,@AmericanAir not yet. I'm next in the terminal a customer service area.
negative,"@AmericanAir and it gets better...other passengers rebooked direct on other airlines. #whereisthelove 
#whybeAAFF?"
negative,"@AmericanAir I need to speak to a REAL PERSON. My flight was Cancelled Flightled with no explanation, and I've been on hold for more than 3 hours."
negative,@AmericanAir you have let me down. Seriously. #unhappycustomer
negative,@AmericanAir due to gate agents I missed my connecting flight to Mexico City...not a happy customer AA- let's correct this
neutral,@AmericanAir she doesn't have Twitter.
negative,"@AmericanAir its not that, it's the rude agent who wouldn't listen to anything I would say and it clearly fit into the sizer"
negative,"@AmericanAir seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral."
negative,@AmericanAir I was worried when my bag went SAN to DCA 24 hours before me. But our reunion was an organized  breeze! http://t.co/uOARyQ98PU
neutral,"@AmericanAir yea no worries. I'm just going home to Denver. Not your fault, weather sucks bad."
negative,@AmericanAir I've been tryin to use my voucher to book a flight the last 2days. Lines are busy. Plse help me?The flight may go up.
negative,@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!
positive,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!
negative,@AmericanAir pretty bad at #DFW no updates two flights behind doors open breeze no America airlines workers http://t.co/6MBK79mdnW
negative,@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers
negative,@AmericanAir I'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. Is there any alternate avenue for resched. support?
negative,@AmericanAir Supposed to arrive at my destination tonight. American rebooks me for Wednesday? Where am I staying until then?
negative,@AmericanAir @USAirways how can you have no food on a 4 hour flight 528 from Columbus to Phoenix? Starving and Pissed off. Can't eat Go Go!
neutral,@AmericanAir what is the status of flight 1675 tomorrow
negative,@AmericanAir 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car &amp; drive 5 hrs. So thanks.
negative,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.
negative,@AmericanAir 37 minutes??????
negative,@AmericanAir  having trouble getting rebooked
negative,"@AmericanAir I understand. I'm feeling cranky. I called AA's bag tracker number and heard ""your bag has not been located."" 😩"
negative,@AmericanAir AA45 ... JFK to LAS.
negative,@AmericanAir I'm willing to hold for an agent. you aren't being helpful you keep hanging up on me #americanairsucks #hiremorepoeple
negative,"@AmericanAir I have been trying to speak with an agent the whole day about my Cancelled Flightled flight, what I can do?"
negative,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs
negative,@americanair Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.
negative,@AmericanAir no gate agent after 30 minutes to let us off the plane???? WTW / grounds crew is here / hope you're ready to cover my delay
negative,@AmericanAir You can't even get someone on the phone. Great story for the media.
negative,@AmericanAir instead of putting the burden on your customers do the right thing and get more gate agents.
negative,@AmericanAir guys 5350 in dfw  stuck at the gate for half an hour.  Do we pull the slide or what?
negative,@AmericanAir plz kys I have been sitting in this plane for an hour I want to leave
negative,@AmericanAir after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business
negative,@AmericanAir Now you've Cancelled Flightled my flight. First a priority ticket bumped and now this. You're losing customers. People are furious.
negative,@americanair I finally got someone on the phone so no worries!
negative,@AmericanAir it that you say is going to help us? Give me a number to call that isn't a recording w a 2 hour wait time!
negative,@AmericanAir ok. Pilots are looking for agents  - they jumped out / FLT 5350 #DFW / this is crazy
negative,@AmericanAir no you're not you're trying to book me PAST when i need 2 arrive but you're still selling seats on the day I'm trying 2 travel
negative,@AmericanAir you all should really be ashamed. The entire business class cabin is empty and almost all of first class...
negative,@AmericanAir You could only get us on a flight 30 minutes before the funeral starts. We're stranded in Dallas w/o luggage for 2 days
negative,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service"
negative,@AmericanAir we knew it was not going to leave but we had 6 hours waiting... that was the hurry..
negative,@AmericanAir we tried. We are headed to a funeral in Cincinnati and your people didn't even tell us we could get on standby.
negative,@AmericanAir they don't even give an option to hold.. Just say lines are busy Plz try Late Flightr
negative,@AmericanAir i will be writing a very detailed letter to you all about this experience today. I have never experienced such awful cs ever
negative,"@AmericanAir The delay is nothing but the personnel being so combative up to the point of saying ""what's the hury,  the plane is not leaving"
negative,@AmericanAir delta rerouted 6 of my bags onto aa977 MIA-CUR. How can I see if they made it onto the flight?
negative,@AmericanAir would have been nice if the agents were at the very least courteous since the delay was AA's fault
negative,@AmericanAir no private msg me and will provide details...u really need customer svc training for your staff
negative,@AmericanAir and let FLT 2350 know I'm coming / gate crew have yet to arrive to let us off FLT 5350 #DFW
negative,@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.
negative,@AmericanAir @Expedia are killing me. Over 3 hours to get NO human to help me.
negative,@AmericanAir 1 ticket agent servicing at least 60 people on line. Waiting for an hour and a half and your phones hang up on people.
negative,"@AmericanAir yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding."
negative,"@AmericanAir thanks for the call on my Cancelled Flightled flight, NOT!  Flight Booking Problems me for Tues no good weather caused me 2 leave early"
negative,"@AmericanAir on plane for JFK-&gt;SFO, been sitting here for 1.5 hours waiting for push crew, how is this acceptable?"
negative,@AmericanAir waiting for you to pick up... Coming up on 3 hours now... http://t.co/nOPq5xIsbS
negative,@AmericanAir so we've now been driving across DFW for over 90mins. That's half fucking way to Texarkana! #shouldhavedriven
negative,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?
positive,@AmericanAir thank you for the update!
negative,@AmericanAir pathetic service
neutral,@AmericanAir Dallas/Fort Worth flight number 5320
negative,"@AmericanAir oh it can get better apparently. After making us wait for a gate, psych!! Now we need you to de-ice before coming to the gate!!"
neutral,@AmericanAir if you could get the gate crew to help us off FLT 5350 that would be great....
negative,@AmericanAir is the situation at JFK this evening is going to get better or worse ? Do not Cancelled Flight a flight like yesterday after 8h delayed
negative,@AmericanAir ya but u weren't sitting on the plane.
negative,@AmericanAir I know you can't control weather but you can control how you treat customers..#shafted
negative,@AmericanAir I have tried to talk to someone for almost 6 hrs! you Cancelled Flightled my flight and you won't pick up the phone. pathetic &amp; very sad
neutral,@AmericanAir yes. He's in the next flight
negative,@AmericanAir several hrs Late Flight and 140 characters won't do it. Cheers though
negative,@AmericanAir hi my flight to DFW 2463 was Cancelled Flightled tonight. Called in and left my number for call back it's been 3hrs please help.
neutral,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!"
neutral,@AmericanAir Still looking as we speak.
negative,"@AmericanAir we're on AA1401 landed at 8:55pm in Miami, but waiting for a gate. Can someone on your team help us out?!"
negative,@AmericanAir - where are my bags? Baggage claim C25 or C26 (flt# 959)?? I can see the plane from here? Why does it take 25 min???
negative,"@AmericanAir is there only one call centre? I know it's busy right now, really need to speak to agent not computer"
negative,@AmericanAir you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online #yourphonesystemsucks
positive,@AmericanAir I fortunately was not on that flight - just in the same waiting area / impressed w how he handled the stressful situation
negative,"@AmericanAir we've been on hold for over 4 hrs, you Cancelled Flighted flt 2222 phl-dfw. Need assistance!!!"
positive,@AmericanAir thanks to Marie for reFlight Booking Problems me and my friends!!! I'm Cali bound thanks to this sweet angel! #blessed
negative,@AmericanAir their flights into Buffalo as well -- You were the only flight Cancelled Flightled!!!
negative,"@AmericanAir -- This is after you Cancelled Flightled our flight into Buffalo because of ""weather"" and lied to us and said other airlines Cancelled Flightled"
neutral,"@AmericanAir know that I could use that for a flight into Canada.  By they time they figured it out, it was too Late Flight to check our bags"
negative,@AmericanAir dropping the ball. Again. No catering. Plane switch. No gate attendant. 2 hours Late Flight. Really nice.
neutral,@AmericanAir its Adolfo Garcia
positive,@AmericanAir hats off to Admiral Lounge attendant @ YYZ Terminal 3 who gave her banana to our toddler when none avail elsewhere.
negative,"@AmericanAir ""We'll drop off your luggage 24 hours after your flight"" is ridiculous."
neutral,@AmericanAir thanks. Bummer. Poor planning on my part. I assume the card in Passbook won't work either?
negative,"@AmericanAir You should be more timely with bags that missed a flight, people need their undies the next morning!"
positive,@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.
neutral,@AmericanAir  A true #AmericanView ...The National Mall http://t.co/N7ExdbcRHg
negative,"@vanessaannz seriously, you hate @AmericanAir since they can't accommodate you due to inclemental  weather disruptions? lol, very funny"
neutral,@AmericanAir I know you are getting pummeled tonight @dfwairport we were one of the lucky out of @slcairport just one more @AUStinAirport
neutral,@AmericanAir And gold status too.
negative,@AmericanAir In car gng to DFW. Pulled over 1hr ago - very icy roads. On-hold with AA since 1hr. Can't reach arpt for AA2450. Wat 2 do?
negative,@AmericanAir won't answer the reservation line!  Nice service.  We may be stuck...
negative,@AmericanAir It's not your agents; it's your voice activated system that's not working right. And no email on Cancelled Flightlation. Lots of problems
negative,"@AmericanAir I was on flt 2222 tomorrow, they moved me to 750. I need it moved to Tuesday. the roads won't be better for flight 750. thanks"
neutral,@AmericanAir I'm on #1058 tmrw from CUN DFW. Final dest'n is ORD. Seeing freezing rain in DFW all morning. Should I change my connection?
negative,@AmericanAir no other (what should be valid) Circle Pacific itineraries can be booked either - always makes all US dest. invalid 4 last leg
negative,@AmericanAir I am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines
negative,@AmericanAir you have the poorest trained employees at these desks. I haven't even started to discuss the #lostluggage yet
negative,@AmericanAir none of your sample itineraries can actually be booked http://t.co/mF7rABGn8a Every last leg back to US says invalid
